gene_IDs,DMSO,BPA
ENSG00000248839,6.073608256,6.27054013
ENSG00000242259,2.402901287,2.606146256
ENSG00000120616,7.72098162,7.554991891
ENSG00000081320,5.550420454,5.316583681
ENSG00000075420,4.825826574,4.719413935
ENSG00000214029,3.740596065,3.993479613
ENSG00000251513,2.758664283,2.573269129
ENSG00000104853,8.942875246,8.946993353
ENSG00000143322,6.279897945,6.165919368
ENSG00000162545,9.237440478,9.263091134
ENSG00000253449,2.192345485,2.596084885
ENSG00000124019,1.358021353,1.855521105
ENSG00000137817,8.596777714,8.786193513
ENSG00000164197,3.961610361,3.846276721
ENSG00000198711,3.733650638,5.098082942
ENSG00000197520,9.832595012,9.963940422
ENSG00000259935,2.778482661,2.613120677
ENSG00000180481,4.321681336,3.912593915
ENSG00000230534,2.009723591,1.065344288
ENSG00000180347,5.431913542,5.49288171
ENSG00000254695,2.998594026,2.850547982
ENSG00000279668,2.47582271,1.89397934
ENSG00000145675,10.73511457,10.57699124
ENSG00000257591,4.047130407,4.241795885
ENSG00000146678,7.647266728,7.376913768
ENSG00000158286,6.251242084,6.450196183
ENSG00000170892,11.56767983,11.52984576
ENSG00000182612,6.493373251,6.495726354
ENSG00000101349,2.606310785,2.924944806
ENSG00000003402,9.141294796,9.140396334
ENSG00000125656,10.81936853,11.10782295
ENSG00000123992,7.753900786,7.864477595
ENSG00000151148,5.770720665,5.838752975
ENSG00000231721,2.049772786,2.302928929
ENSG00000103037,7.930845519,7.984704877
ENSG00000126214,7.770172802,7.860131235
ENSG00000206417,3.066789624,3.296870759
ENSG00000214773,2.495581626,1.97973853
ENSG00000157869,2.926395171,3.438072342
ENSG00000234753,4.233801128,4.601675566
ENSG00000178734,1.612510891,3.382785045
ENSG00000243649,12.46889933,12.63550441
ENSG00000249345,4.111553467,4.175202636
ENSG00000225473,2.666339852,2.042011195
ENSG00000233766,2.99272607,2.544264032
ENSG00000197608,3.971220901,4.095771063
ENSG00000268754,3.752179971,2.436810595
ENSG00000215386,2.991904089,2.965941908
ENSG00000205060,5.55373838,5.340100684
ENSG00000185177,8.382528845,8.258578953
ENSG00000223764,4.595592134,4.171997889
ENSG00000120137,8.084754478,7.941675218
ENSG00000171848,5.96802893,4.557846014
ENSG00000100526,6.722796904,6.793645228
ENSG00000259070,5.404590327,5.628305143
ENSG00000280165,4.234784751,4.301971515
ENSG00000198001,5.396821714,5.387054155
ENSG00000282435,6.718705276,6.951399487
ENSG00000227364,3.582241454,4.341923675
ENSG00000084764,5.671150786,5.79379168
ENSG00000004534,6.739611835,6.639957285
ENSG00000100784,6.939006359,6.887170504
ENSG00000181929,8.165438823,8.124965108
ENSG00000108829,10.08265976,10.14616768
ENSG00000049769,6.96875825,7.077242129
ENSG00000233058,4.420655629,4.963795571
ENSG00000174574,9.839813081,9.666073958
ENSG00000147439,8.189736659,8.196733748
ENSG00000110446,4.142270045,4.354504803
ENSG00000268996,5.683000215,5.685591204
ENSG00000230513,5.411652504,5.452661698
ENSG00000257008,2.522509555,3.81231948
ENSG00000197182,5.87850151,6.185429171
ENSG00000103356,5.801006393,5.769980756
ENSG00000254290,3.351973867,3.782201931
ENSG00000079432,6.681365333,6.886093028
ENSG00000124193,10.85622396,11.01018528
ENSG00000260630,4.629672902,5.013627148
ENSG00000254248,1.597536704,1.865803902
ENSG00000100985,4.190484976,4.211867931
ENSG00000270006,5.92938331,6.047395208
ENSG00000186767,5.727262751,5.665579746
ENSG00000140479,8.935719415,8.994398491
ENSG00000214113,9.464713523,9.37068336
ENSG00000030066,7.542245676,7.534892175
ENSG00000182676,4.202573924,4.314455185
ENSG00000124164,6.590567334,6.263035824
ENSG00000025796,5.232046984,5.215719992
ENSG00000261218,8.162819422,8.083192687
ENSG00000204842,3.030372291,3.342077562
ENSG00000215548,6.276766849,6.285090553
ENSG00000115561,8.716966418,8.466200714
ENSG00000250546,4.056582451,4.093752443
ENSG00000234814,3.847166824,3.730420238
ENSG00000089916,6.24464613,6.370821429
ENSG00000114062,7.224912393,7.21960532
ENSG00000253389,3.583191068,3.403363117
ENSG00000110011,6.445871934,6.447320564
ENSG00000181982,4.699652102,4.716428424
ENSG00000274605,9.479457642,9.345979319
ENSG00000223956,2.106995592,1.947548814
ENSG00000021852,8.301862857,8.40989887
ENSG00000164338,6.656004725,6.603559028
ENSG00000105968,12.51286323,12.507459
ENSG00000135845,3.167393708,3.335793384
ENSG00000104960,9.830990792,9.937172677
ENSG00000142182,4.568007743,4.494784138
ENSG00000198468,5.532391201,5.606410073
ENSG00000186298,8.63081256,8.919841502
ENSG00000108379,7.752453406,7.731923485
ENSG00000254477,4.612210471,3.658346937
ENSG00000230753,5.364065302,5.191471941
ENSG00000234690,3.90454535,3.377313676
ENSG00000185127,6.731399085,6.826316496
ENSG00000139323,5.23708102,5.215340408
ENSG00000259905,3.178440652,2.60409131
ENSG00000144354,5.459570381,5.159513107
ENSG00000112992,7.572019376,7.499606174
ENSG00000068831,6.354982014,5.441170615
ENSG00000266872,4.087942021,3.694259179
ENSG00000205041,3.752452472,3.191034231
ENSG00000196756,8.261867634,8.150481988
ENSG00000115594,5.774953188,5.739496477
ENSG00000237337,3.323354586,2.383331174
ENSG00000198825,4.625353799,4.462104041
ENSG00000261011,4.946131476,5.019372613
ENSG00000008513,7.621485036,7.578388351
ENSG00000158427,5.668682256,5.734119059
ENSG00000241343,14.32973051,14.24188693
ENSG00000227726,3.060532208,3.947400295
ENSG00000168438,7.569287756,7.260173464
ENSG00000256971,5.743661571,6.003056155
ENSG00000090097,9.998307399,10.05188058
ENSG00000186766,14.07961111,14.06860336
ENSG00000223875,5.918388005,6.040778097
ENSG00000124098,10.81824439,10.79596149
ENSG00000070770,7.068364754,7.16898143
ENSG00000119392,5.087761912,5.33287286
ENSG00000252481,8.085203393,7.815367944
ENSG00000187609,2.776047366,3.77803678
ENSG00000288602,10.30869144,10.30712944
ENSG00000167522,8.508926873,8.352315404
ENSG00000135956,9.953040709,9.876993777
ENSG00000166848,9.85287032,9.741693236
ENSG00000241852,6.702977665,6.783680392
ENSG00000244617,6.331316746,6.19164331
ENSG00000152464,9.073393892,9.007434537
ENSG00000089327,3.451426504,4.18846448
ENSG00000228288,2.821141217,3.856853894
ENSG00000231890,3.769114908,4.127894944
ENSG00000228203,3.20086679,5.45342903
ENSG00000149262,2.869995815,3.084176695
ENSG00000235862,3.234873559,3.354166753
ENSG00000127914,9.539560576,9.495891196
ENSG00000108468,8.061030687,7.742421739
ENSG00000236098,1.080090019,2.302922242
ENSG00000263715,7.445111665,7.905284821
ENSG00000260088,2.652565237,2.778566037
ENSG00000148297,6.326206022,6.536378767
ENSG00000151413,9.204484785,9.118781153
ENSG00000246067,5.271722749,5.248937984
ENSG00000253500,3.734372647,3.854371385
ENSG00000204514,4.068385046,4.195480308
ENSG00000255117,3.646032021,4.197030128
ENSG00000226508,2.83050739,3.08181358
ENSG00000249673,5.016718693,5.01071962
ENSG00000003400,7.902444462,7.855267145
ENSG00000275532,5.424685396,5.75641996
ENSG00000254810,2.194853032,2.149262881
ENSG00000242086,6.978802912,7.328368616
ENSG00000253235,13.11413205,13.20441012
ENSG00000267106,4.912657315,4.939223704
ENSG00000169325,3.100078398,2.96884077
ENSG00000157637,6.114641699,6.275427545
ENSG00000251504,2.585536983,2.954594507
ENSG00000106771,11.22332177,11.0892704
ENSG00000253627,4.364803025,4.781257977
ENSG00000166313,4.105701521,4.574396483
ENSG00000259876,1.59119948,2.973453397
ENSG00000175354,4.939824431,5.019566596
ENSG00000151239,9.593955365,9.467426229
ENSG00000182963,2.112685485,2.297142597
ENSG00000159658,9.59350294,9.533783953
ENSG00000251079,6.333698339,6.427365856
ENSG00000226321,2.227345339,2.132274088
ENSG00000136436,8.236559819,8.178518235
ENSG00000120137,7.427961454,7.339535248
ENSG00000196267,3.135557517,3.021464132
ENSG00000134684,7.250543358,7.248710875
ENSG00000083097,5.305683262,4.564895873
ENSG00000175121,4.436192553,3.653693133
ENSG00000171459,4.439971196,3.467410461
ENSG00000170677,3.481686911,4.023892806
ENSG00000205592,4.663014672,4.731484838
ENSG00000176974,5.90354435,5.826025753
ENSG00000153094,9.012421015,8.9692288
ENSG00000139178,4.094938841,3.980740495
ENSG00000088808,8.102396353,8.038453425
ENSG00000175322,2.980240895,3.067030533
ENSG00000144524,3.737855143,3.467181072
ENSG00000284620,5.780167694,5.705363213
ENSG00000237864,6.296661871,6.145479
ENSG00000157800,9.472854363,9.441782207
ENSG00000248323,3.515452411,3.746716709
ENSG00000183023,4.55329942,4.223204523
ENSG00000153179,4.67075268,3.97906308
ENSG00000141449,4.489722598,4.433653379
ENSG00000255314,2.207276512,2.251680049
ENSG00000133030,9.848975653,9.952812818
ENSG00000136560,6.373856505,6.26613784
ENSG00000143858,1.938912571,3.846946444
ENSG00000223843,5.625023936,5.813324204
ENSG00000124813,1.869840214,2.121734889
ENSG00000254307,2.848360695,2.779214956
ENSG00000170802,8.337412673,8.222888995
ENSG00000259153,6.945833697,6.950908287
ENSG00000254101,4.451146559,4.370232955
ENSG00000182771,7.023751848,7.000768042
ENSG00000100201,5.374356712,5.537861735
ENSG00000200656,3.937760944,4.040486573
ENSG00000184708,4.527775069,4.50808336
ENSG00000197724,7.784231477,7.868326074
ENSG00000197182,3.339473179,3.906012755
ENSG00000225470,8.336086998,8.46348973
ENSG00000230590,6.882251885,7.127266742
ENSG00000225830,5.891907781,5.927231233
ENSG00000173542,6.671018638,6.72134314
ENSG00000164129,2.742535735,3.108288377
ENSG00000267213,3.221771362,2.990362272
ENSG00000197044,3.709595016,3.49222469
ENSG00000047849,2.769058904,3.652790164
ENSG00000204758,4.679539814,5.291971104
ENSG00000188760,5.622348746,6.054068589
ENSG00000105668,1.056143911,2.639273667
ENSG00000213397,5.96431037,6.286534158
ENSG00000065491,5.795351235,5.764900624
ENSG00000112218,2.777548575,3.035429573
ENSG00000125482,6.812728499,6.6384284
ENSG00000160789,11.65772533,11.7044445
ENSG00000167920,4.553172775,4.603233233
ENSG00000101972,6.023097991,5.790696672
ENSG00000124795,8.746717606,8.659196266
ENSG00000169925,8.528608654,8.116791993
ENSG00000278341,9.903909348,9.691618381
ENSG00000149084,8.384463638,8.226997854
ENSG00000119862,9.151605021,9.109255748
ENSG00000155393,5.914462218,5.697996238
ENSG00000111879,2.788452108,2.975135853
ENSG00000130021,5.26236927,5.380303264
ENSG00000165609,10.46863015,10.41497845
ENSG00000111913,4.910641766,4.982743434
ENSG00000196517,2.361874722,2.238293969
ENSG00000148225,4.439659734,4.293940886
ENSG00000169252,8.863179646,8.811896003
ENSG00000288235,4.398252644,4.521706544
ENSG00000166930,1.508542216,1.443679125
ENSG00000248049,4.133701778,3.97289458
ENSG00000211896,6.389995432,6.194866734
ENSG00000112078,8.027182194,7.944928305
ENSG00000131196,3.307858524,3.085988243
ENSG00000157617,6.802764098,6.810007601
ENSG00000089159,3.919870541,3.676384187
ENSG00000264026,5.195532615,5.203049852
ENSG00000258867,4.363465041,4.205145386
ENSG00000248309,3.915840809,4.118980991
ENSG00000103005,4.069336153,4.455987993
ENSG00000111906,6.249207549,6.305480847
ENSG00000178607,2.523740142,2.249060601
ENSG00000162551,3.056244947,3.558993792
ENSG00000001461,5.068940698,5.014666652
ENSG00000162923,9.109883102,9.276300053
ENSG00000215039,2.559139793,2.737084068
ENSG00000075089,7.598756899,7.586415951
ENSG00000048740,3.668845365,3.561860101
ENSG00000164081,8.254772507,8.169811223
ENSG00000131828,1.671197065,2.403036231
ENSG00000264464,4.253906605,3.482009786
ENSG00000260804,6.129132913,6.125405422
ENSG00000187621,2.823944584,2.702191016
ENSG00000171877,4.363709396,4.239393306
ENSG00000136122,3.688486625,4.220297145
ENSG00000181656,8.060417807,7.937418335
ENSG00000233237,4.612461106,4.632236106
ENSG00000250310,3.462790883,2.687984303
ENSG00000235703,4.457377728,4.386800303
ENSG00000115561,8.236950213,8.239838596
ENSG00000103404,5.810873283,5.796821184
ENSG00000103490,0.835801563,2.52867609
ENSG00000124171,2.811926051,2.956317119
ENSG00000250186,4.482118763,4.895748113
ENSG00000160323,3.310093604,3.500327261
ENSG00000204625,6.080533609,6.050663566
ENSG00000125037,9.767782367,9.683048413
ENSG00000099624,11.20204884,11.23872778
ENSG00000238113,7.336415494,7.546108088
ENSG00000229042,4.661847392,4.864551825
ENSG00000150991,15.32939852,15.19149813
ENSG00000068650,8.82677644,8.724808327
ENSG00000132746,2.102206364,2.969610778
ENSG00000196678,6.780447883,6.828753069
ENSG00000214765,8.689181691,8.331763462
ENSG00000164099,4.715445758,4.738006178
ENSG00000085433,4.642475896,4.655033413
ENSG00000130635,9.203971341,9.263597182
ENSG00000125430,7.549196996,7.466029236
ENSG00000160447,8.077352228,8.291376104
ENSG00000230067,8.710191077,8.795242843
ENSG00000117676,7.241760263,7.403286723
ENSG00000075426,5.283234231,5.02443915
ENSG00000138326,3.011309633,3.448326218
ENSG00000102309,10.52337572,10.29342099
ENSG00000231154,1.926353365,2.197295323
ENSG00000234754,4.738490585,5.626953949
ENSG00000129682,5.244975306,5.379713497
ENSG00000132613,5.244597685,5.523714463
ENSG00000228680,4.712622953,4.99796854
ENSG00000124532,7.60131427,7.580388922
ENSG00000145824,2.089388246,1.292826451
ENSG00000153956,4.133021526,3.997314638
ENSG00000101161,9.397915254,9.423624356
ENSG00000117298,7.405822473,7.327422545
ENSG00000119760,4.523226462,4.572670618
ENSG00000129173,2.181416027,2.779288794
ENSG00000171100,4.511124984,4.45734169
ENSG00000224870,10.66743877,10.64176824
ENSG00000167136,9.290185028,9.266496748
ENSG00000166526,8.189587191,8.236883925
ENSG00000157895,6.131169892,6.068319742
ENSG00000164118,6.314350607,6.44447647
ENSG00000108443,7.034841382,7.014933077
ENSG00000159322,7.952318717,8.14338828
ENSG00000124374,6.769427879,6.853404626
ENSG00000259841,2.536287137,1.909822128
ENSG00000063587,8.736686663,8.758190532
ENSG00000160209,11.73065392,11.7690379
ENSG00000226846,5.532400896,5.540929957
ENSG00000175054,5.159418724,5.356909735
ENSG00000197705,2.6703347,1.784629042
ENSG00000010017,6.160189119,6.2058093
ENSG00000253366,2.108103007,2.415467697
ENSG00000254542,3.985853588,4.287793406
ENSG00000198954,8.85080386,8.99066454
ENSG00000285791,4.487010735,4.669316768
ENSG00000131015,4.120696963,3.994845618
ENSG00000269961,6.394308733,6.357952579
ENSG00000258806,2.916379018,1.188868919
ENSG00000228649,2.03116176,2.203126163
ENSG00000181433,7.836518997,8.043986031
ENSG00000044115,10.62684891,10.57904679
ENSG00000160202,7.179829386,6.585930603
ENSG00000219545,9.806021219,8.914497181
ENSG00000221817,3.121564454,3.488792235
ENSG00000203497,6.722573303,6.727044116
ENSG00000164855,4.535321237,4.033931399
ENSG00000122565,4.276750864,4.33494314
ENSG00000170791,9.884169689,9.958979134
ENSG00000204261,5.002424082,5.185280447
ENSG00000083535,5.258733086,5.053169674
ENSG00000142541,13.42491221,13.43110068
ENSG00000125246,4.047288019,3.281696886
ENSG00000138646,5.611885656,5.615607257
ENSG00000101347,4.624493549,4.160910436
ENSG00000117419,7.4334771,7.479528341
ENSG00000259473,6.838968709,6.890415924
ENSG00000100354,7.62732856,7.571163839
ENSG00000197157,12.34252181,12.37433167
ENSG00000266777,7.833617937,7.833946624
ENSG00000213471,2.427290334,2.860438225
ENSG00000227770,8.278228793,8.276059041
ENSG00000242110,5.462510999,5.467426224
ENSG00000159173,0.974071951,2.584940993
ENSG00000263257,4.438775007,4.719252195
ENSG00000258867,3.710455528,3.72462653
ENSG00000196821,9.51046969,9.277044341
ENSG00000158863,8.101752519,8.200227083
ENSG00000172965,3.618228547,3.728150793
ENSG00000118420,5.107221878,5.563692776
ENSG00000115977,7.165095425,7.226460799
ENSG00000178662,5.303626014,5.257818954
ENSG00000132793,11.34102993,11.62846797
ENSG00000186448,4.858175673,5.385958185
ENSG00000148848,4.357692139,4.344952307
ENSG00000174738,5.094017031,4.999559345
ENSG00000261446,0.878935105,2.017767854
ENSG00000152467,2.147776175,2.928943752
ENSG00000216740,8.174430545,8.131868605
ENSG00000241322,2.666362673,3.090201715
ENSG00000198853,8.231671572,8.32986893
ENSG00000109971,3.814677428,3.89865125
ENSG00000004478,9.452124751,9.387888241
ENSG00000147099,6.303762711,6.26091458
ENSG00000254427,4.526272503,5.388756248
ENSG00000108423,6.143467829,6.040649296
ENSG00000137770,5.499365989,5.400713725
ENSG00000149823,8.660238169,8.686163581
ENSG00000255100,7.650748534,7.60203448
ENSG00000110536,7.155996023,7.085967743
ENSG00000086205,5.528884693,5.514551584
ENSG00000073803,8.653569693,8.483514155
ENSG00000231720,1.401423549,2.081735326
ENSG00000114861,10.07705835,9.868763813
ENSG00000196670,3.773851108,3.533157945
ENSG00000185252,4.675660594,4.767840883
ENSG00000188266,5.833658901,5.854407064
ENSG00000196950,5.005917577,4.888175092
ENSG00000227908,2.743960812,3.079912494
ENSG00000069966,4.715999271,4.722697172
ENSG00000203943,3.001930439,2.826803583
ENSG00000261335,5.442422572,5.53706415
ENSG00000140464,2.632059475,2.695369122
ENSG00000081248,2.121595694,1.211989591
ENSG00000235522,6.847543201,6.544531291
ENSG00000225285,3.323576117,2.381224543
ENSG00000223721,8.750924153,8.954731954
ENSG00000213302,4.085953521,4.010736597
ENSG00000196684,6.378631738,5.850782443
ENSG00000237463,2.474159211,0.84704584
ENSG00000224194,3.665483409,2.600309573
ENSG00000063241,9.219365741,9.399883745
ENSG00000099958,2.997332465,2.131446574
ENSG00000234844,6.965687664,6.952168329
ENSG00000116667,5.589425042,5.95126236
ENSG00000258667,2.558552731,2.19230416
ENSG00000197021,9.486800078,9.672524625
ENSG00000075886,8.643985166,8.646418677
ENSG00000228784,3.668408402,2.616244636
ENSG00000189164,4.147038781,3.340311455
ENSG00000238189,4.166891094,2.953206679
ENSG00000235162,8.25645909,8.167643774
ENSG00000232298,5.735457631,4.947630427
ENSG00000111266,4.469068332,4.168095035
ENSG00000172817,6.656542205,6.585099005
ENSG00000254999,9.74496291,9.599000693
ENSG00000085265,3.222545419,3.06411332
ENSG00000231365,4.542146889,4.562910474
ENSG00000170421,9.433042324,9.303941203
ENSG00000231663,5.053517108,5.164886331
ENSG00000197147,6.47939329,6.329391701
ENSG00000181652,2.67280646,1.385521575
ENSG00000204323,3.78636418,4.27704154
ENSG00000170515,11.93847467,12.00874589
ENSG00000257551,7.140515518,7.084670054
ENSG00000173013,6.477834627,6.596866879
ENSG00000115091,10.47933484,10.45265208
ENSG00000246627,2.972117291,3.043839395
ENSG00000251426,1.609311121,2.223026849
ENSG00000087191,9.323346659,9.327691531
ENSG00000223446,2.73409427,3.366577866
ENSG00000267013,2.901652452,2.354244422
ENSG00000198732,8.686957644,8.673333961
ENSG00000164053,4.086161171,4.125242099
ENSG00000172551,5.299123894,5.21523923
ENSG00000235703,3.859739302,3.751436062
ENSG00000196872,5.182228704,5.049759906
ENSG00000249631,2.999596418,4.014316749
ENSG00000229272,4.379527233,4.42577252
ENSG00000152240,7.317447801,7.371517037
ENSG00000136840,6.833000346,6.941213861
ENSG00000171631,1.296021161,2.046386597
ENSG00000135930,10.58448362,10.56928645
ENSG00000122512,6.873852656,6.75389555
ENSG00000184898,6.980156977,6.844449919
ENSG00000227811,2.744705698,3.180802678
ENSG00000261146,0.722221921,1.76117604
ENSG00000143337,8.794754923,8.604461149
ENSG00000099834,1.818916363,2.626708853
ENSG00000122477,3.615196601,3.971109274
ENSG00000235513,2.298560517,2.882349893
ENSG00000249859,6.904255675,7.158058489
ENSG00000178460,4.089065251,4.002585615
ENSG00000205420,5.372638937,5.609584226
ENSG00000024422,11.15671523,11.1389015
ENSG00000155868,6.66693065,6.671377253
ENSG00000176406,5.127674266,4.987929036
ENSG00000270604,3.908573634,4.048947439
ENSG00000251161,2.688627059,2.610915561
ENSG00000278766,1.429960065,2.527459226
ENSG00000152443,5.216446894,5.318981391
ENSG00000135838,9.812205419,9.841365582
ENSG00000238005,6.053283653,6.180252083
ENSG00000001460,3.48379892,3.501001879
ENSG00000226900,2.333257799,1.837670326
ENSG00000225101,3.169066143,3.35326294
ENSG00000085365,5.37725131,5.35791311
ENSG00000161016,13.96611061,13.98326433
ENSG00000247240,5.013815545,4.606748773
ENSG00000178602,5.937750935,5.667623104
ENSG00000237413,5.395876493,5.430841345
ENSG00000158467,8.964288337,8.898281521
ENSG00000155100,4.373369262,4.263267538
ENSG00000132874,3.149940108,1.336414343
ENSG00000111859,7.742400194,7.748794179
ENSG00000150672,2.849556388,2.430724607
ENSG00000224165,6.593931467,6.476079801
ENSG00000175611,4.572010081,4.665856491
ENSG00000100479,3.221437366,3.634783999
ENSG00000217442,7.748608567,7.798799075
ENSG00000161057,5.632818882,5.705921906
ENSG00000205663,5.67865873,5.737794342
ENSG00000261456,8.918587413,8.93941891
ENSG00000173237,1.076098978,2.218542831
ENSG00000189134,5.736907494,5.628629977
ENSG00000136542,3.446032601,3.520229156
ENSG00000206811,8.011597799,7.978997704
ENSG00000186318,6.868733932,6.738887153
ENSG00000136156,12.96042232,12.83897468
ENSG00000214510,4.202693436,4.265914421
ENSG00000139625,3.559928069,3.68900266
ENSG00000196233,4.520767398,4.42108434
ENSG00000276849,3.706609124,2.749895254
ENSG00000278291,6.787694378,6.780221851
ENSG00000213614,10.63982859,10.73467571
ENSG00000229205,3.059074871,3.05135585
ENSG00000166886,11.06198105,11.03833947
ENSG00000109758,6.952691809,6.502728614
ENSG00000181894,4.751480497,4.628111709
ENSG00000006007,9.386775686,9.364672028
ENSG00000223620,4.360439737,4.425595596
ENSG00000114013,7.602065426,7.267530042
ENSG00000163513,11.45257233,11.5405701
ENSG00000260923,6.331970727,6.42434122
ENSG00000269837,8.325899054,8.294592129
ENSG00000184752,11.10587254,11.04905176
ENSG00000165669,5.391650084,5.36687793
ENSG00000015568,7.764493315,7.652420779
ENSG00000141279,2.808775354,2.541951202
ENSG00000260317,3.964350513,3.847795949
ENSG00000177324,3.618851976,3.982921177
ENSG00000187607,7.983003236,7.912812283
ENSG00000084073,10.84744363,10.7951773
ENSG00000104290,6.195813162,6.080220876
ENSG00000229177,4.616464178,5.391497635
ENSG00000164919,13.2324603,13.0862376
ENSG00000277639,3.384397072,3.771590619
ENSG00000058600,9.362969692,9.303684434
ENSG00000165060,8.407969693,8.352055973
ENSG00000185070,4.359426325,4.687029527
ENSG00000250739,2.450710061,3.221976095
ENSG00000257284,1.686119156,2.784518692
ENSG00000105993,7.59876609,7.525360431
ENSG00000065371,3.858214474,4.119997976
ENSG00000238142,6.261482865,6.391834516
ENSG00000112486,6.399211304,7.081820161
ENSG00000080200,6.386366096,6.837522027
ENSG00000214145,2.072379512,2.413002927
ENSG00000022840,10.2636065,10.29971638
ENSG00000255458,4.320396812,4.250252247
ENSG00000081320,3.605263775,3.548249821
ENSG00000173269,5.093587441,6.777937877
ENSG00000258986,4.430892683,4.582698878
ENSG00000281103,5.582195518,5.805979897
ENSG00000188505,4.90819668,5.096813138
ENSG00000133134,3.488921144,3.84892722
ENSG00000162878,5.199664264,5.344464603
ENSG00000129933,8.886543549,8.848146405
ENSG00000143194,2.894622122,2.735281131
ENSG00000261546,4.785905936,5.278194281
ENSG00000157999,2.18704086,2.38620838
ENSG00000075711,9.155617881,8.782724234
ENSG00000181826,8.944556551,8.836741177
ENSG00000242781,1.775085397,1.943178412
ENSG00000227060,2.653558319,2.931019342
ENSG00000102934,3.435320182,3.295074826
ENSG00000053770,8.708945172,8.623931772
ENSG00000143748,8.513160032,8.495441428
ENSG00000167562,2.842643865,2.859836302
ENSG00000102967,7.843501627,7.55994249
ENSG00000265015,3.742103363,3.80919896
ENSG00000116761,10.39545407,10.32793731
ENSG00000003393,3.141912084,2.905302407
ENSG00000259920,2.356093367,2.997855273
ENSG00000154639,6.107393879,5.909680223
ENSG00000172725,5.39661929,5.558249784
ENSG00000070366,6.514602595,6.530500828
ENSG00000261313,3.405684012,2.870682085
ENSG00000110063,8.107187369,8.016466224
ENSG00000143198,12.61469824,12.76177836
ENSG00000139985,2.490444909,2.325091969
ENSG00000253771,3.048846037,3.241795646
ENSG00000115255,8.23715004,8.200720963
ENSG00000107679,8.942012465,8.837476313
ENSG00000258325,5.436858315,5.333076997
ENSG00000006607,4.694168367,4.819085791
ENSG00000243710,1.322800434,1.917405013
ENSG00000081052,7.56651504,7.712937566
ENSG00000114745,4.93273067,5.083941756
ENSG00000036549,7.510979714,7.57602333
ENSG00000246859,1.441730014,1.980613043
ENSG00000253629,5.791120724,5.733986037
ENSG00000093072,3.659569644,3.609699844
ENSG00000130775,3.026096691,1.824154877
ENSG00000197756,14.92752012,14.92284862
ENSG00000184343,3.787111945,2.614055311
ENSG00000257808,6.140980132,5.733370537
ENSG00000196660,6.013709173,6.035804421
ENSG00000029993,8.943204385,8.873225073
ENSG00000214870,5.204372254,4.82494818
ENSG00000120948,11.8914572,11.83903572
ENSG00000130703,6.804416673,6.657448063
ENSG00000154511,9.269742074,9.136702317
ENSG00000079215,8.184115102,8.143596359
ENSG00000119335,11.95153094,11.97504234
ENSG00000133142,11.80665329,11.91285812
ENSG00000233718,7.053992749,6.691104129
ENSG00000268182,2.412955404,2.664467239
ENSG00000092445,12.90457308,13.02917359
ENSG00000213560,8.122695286,8.079916601
ENSG00000046889,3.617829974,4.72002316
ENSG00000135127,3.782088884,4.084227183
ENSG00000130787,6.391397083,6.560451174
ENSG00000095380,11.45067772,11.31343736
ENSG00000231731,2.86260437,3.409115098
ENSG00000047597,2.485619343,2.847983978
ENSG00000146243,3.149295861,3.420220677
ENSG00000143333,5.14474687,5.334048438
ENSG00000106327,5.194596337,5.643722924
ENSG00000174206,5.872613784,5.695216547
ENSG00000226367,0.968078887,1.962893944
ENSG00000079215,1.63131635,1.66365251
ENSG00000255353,11.44591851,11.37176711
ENSG00000234678,4.819825598,4.763142257
ENSG00000259221,5.220713637,5.351376201
ENSG00000251136,4.800300664,4.731981038
ENSG00000243083,3.53809548,4.273029029
ENSG00000184863,5.974374946,6.168902839
ENSG00000231074,8.462025208,8.574977137
ENSG00000027075,6.61332107,6.55594753
ENSG00000272189,3.260712255,3.748678037
ENSG00000186001,3.943811278,3.982727045
ENSG00000182985,6.152695592,5.952803787
ENSG00000253824,6.285199179,6.425530585
ENSG00000084112,16.60581515,16.55587089
ENSG00000018280,5.301111541,5.581539209
ENSG00000265948,0.937762917,2.458801318
ENSG00000237781,5.85149222,5.866401169
ENSG00000268221,3.167488009,3.393607101
ENSG00000103018,4.25749786,4.332324775
ENSG00000173825,5.406308175,5.58798613
ENSG00000159733,3.595893383,3.475895159
ENSG00000206573,2.702483815,1.938752128
ENSG00000169688,14.60632039,14.55369336
ENSG00000126952,5.835745138,5.854570589
ENSG00000141867,5.730936497,5.720885044
ENSG00000101463,5.412516366,5.292362421
ENSG00000127529,3.828085598,3.191103868
ENSG00000163814,4.846794823,4.596161388
ENSG00000207112,5.532034694,5.503695262
ENSG00000136574,6.176412586,6.260381068
ENSG00000188312,4.865788594,4.745553625
ENSG00000007933,11.81190364,11.88034666
ENSG00000223536,7.779156792,7.711532765
ENSG00000110711,9.446742787,9.576777138
ENSG00000135643,9.081715429,9.065264638
ENSG00000249364,8.886313007,8.813593275
ENSG00000108175,9.662585675,9.674346545
ENSG00000250222,7.003909874,6.700977865
ENSG00000105583,11.27530315,11.24628543
ENSG00000230737,5.032064113,3.930763287
ENSG00000112936,4.713209576,4.091569023
ENSG00000179889,10.54089225,10.49352443
ENSG00000125861,4.935056903,3.640360228
ENSG00000100033,4.234927987,3.468854274
ENSG00000173432,15.08183491,15.20921299
ENSG00000056998,7.274845676,7.252985836
ENSG00000245680,3.008918771,3.076595246
ENSG00000233668,12.90685332,12.83693055
